ID Industry Group,Industry Group,ID Year,Year,ID Workforce Status,Workforce Status,Average Wage,Average Wage Appx MOE,Record Count,Slug Industry Group
"5615","Travel arrangements & reservation services",2015,"2015","true","true",48184.45395493132,2386.4181101939043,2578,"travel-arrangements-reservation-services"
"5616","Investigation & security services",2015,"2015","true","true",35624.4471619082,1018.2106771581664,7202,"investigation-security-services"
"56173","Landscaping services",2015,"2015","true","true",27093.80279844025,737.3551763116988,7328,"landscaping-services"
"5617Z","Services to buildings & dwellings (except cleaning during construction & immediately after construction)",2015,"2015","true","true",24645.796116156478,639.8701965967879,9655,"services-to-buildings-dwellings-except-cleaning-during-construction-immediately-after-construction"
"561M","Other administrative & other support services",2015,"2015","true","true",52361.54496223139,2651.2380250481815,3297,"other-administrative-other-support-services"
"562","Waste management & remediation services",2015,"2015","true","true",45219.590127703435,1371.282781829537,4522,"waste-management-remediation-services"
"6111","Elementary & secondary schools",2015,"2015","true","true",41236.81230110962,252.18694116207772,92027,"elementary-secondary-schools"
"611M1","Colleges, universities & professional schools, including junior colleges",2015,"2015","true","true",47187.655194842235,629.6859827114713,44797,"colleges-universities-professional-schools-including-junior-colleges"
"611M2","Business, technical & trade schools and training",2015,"2015","true","true",45120.814096081485,3558.3226358372126,1060,"business-technical-trade-schools-and-training"
"611M3","Other schools & instruction and educational support services",2015,"2015","true","true",33548.82154522676,1345.222054555639,5908,"other-schools-instruction-and-educational-support-services"
"6211","Offices of physicians",2015,"2015","true","true",80326.55064830504,2175.9615637309785,16225,"offices-of-physicians"
"6212","Offices of dentists",2015,"2015","true","true",54625.07661694224,1972.5408519392713,8486,"offices-of-dentists"
"62131","Offices of chiropractors",2015,"2015","true","true",41245.636323084276,3730.1847623665567,1179,"offices-of-chiropractors"
"62132","Offices of optometrists",2015,"2015","true","true",46179.257302470265,4192.1196517049875,1226,"offices-of-optometrists"
"6213ZM","Offices of other health practitioners",2015,"2015","true","true",51654.49783689517,2849.58044615794,2204,"offices-of-other-health-practitioners"
"6214","Outpatient care centers",2015,"2015","true","true",50654.619934556926,1099.7154629181016,14640,"outpatient-care-centers"
"6216","Home health care services",2015,"2015","true","true",28206.7685647906,696.4281981454378,11211,"home-health-care-services"
"621M","Other health care services",2015,"2015","true","true",52605.12360811918,1391.0446714002628,9511,"other-health-care-services"
"622","Hospitals",2015,"2015","true","true",61687.269753476525,605.8987541633172,69352,"hospitals"
"6231","Nursing Care Facilities",2015,"2015","true","true",32797.98565189974,553.8811989535236,17934,"nursing-care-facilities"
"623M","Residential care facilities, except skilled nursing facilities",2015,"2015","true","true",28950.420157530567,721.7618486561737,9439,"residential-care-facilities-except-skilled-nursing-facilities"
"6241","Individual & family services",2015,"2015","true","true",31798.826906027258,567.2264402391702,15202,"individual-family-services"
"6242","Community food & housing, & emergency services ",2015,"2015","true","true",32478.945439928153,1642.9007505422426,1386,"community-food-housing-emergency-services-"
"6243","Vocational rehabilitation services",2015,"2015","true","true",23369.616025147978,1435.0889927801861,2375,"vocational-rehabilitation-services"
"6244","Child day care services",2015,"2015","true","true",20285.789583120455,482.9412645800916,11699,"child-day-care-services"
"711","Performing arts, spectator sports & related industries",2015,"2015","true","true",46802.17711114879,2381.3348446420678,5206,"performing-arts-spectator-sports-related-industries"
"712","Museums, art galleries, historical sites, & similar institutions",2015,"2015","true","true",32097.69401412974,1342.4002652414802,4020,"museums-art-galleries-historical-sites-similar-institutions"
"71395","Bowling centers",2015,"2015","true","true",21242.258924843423,4384.193470407524,380,"bowling-centers"
"713Z","Amusement & Recreation",2015,"2015","true","true",26329.767816810425,614.0643357457305,18378,"amusement-recreation"
"7211","Traveler accommodation",2015,"2015","true","true",30357.639085618895,672.8750519532385,13146,"traveler-accommodation"
"721M","Recreational vehicle parks & camps and rooming & boarding houses",2015,"2015","true","true",23253.913702081707,2414.7395156554394,1156,"recreational-vehicle-parks-camps-and-rooming-boarding-houses"
"7224","Drinking places, alcoholic beverages ",2015,"2015","true","true",22479.573717362684,1405.7891749991757,1803,"drinking-places-alcoholic-beverages-"
"722Z","Restaurants & Food Services",2015,"2015","true","true",19359.283086029896,209.09104097141386,75965,"restaurants-food-services"
"811192","Car washes",2015,"2015","true","true",20776.484339230657,1638.9770858671316,1157,"car-washes"
"8111Z","Automotive repair & maintenance",2015,"2015","true","true",37902.292342072295,798.2188662300301,9491,"automotive-repair-maintenance"
"8112","Electronic & precision equipment repair and maintenance",2015,"2015","true","true",46801.20119403548,3494.739547188757,954,"electronic-precision-equipment-repair-and-maintenance"
"8113","Commercial & industrial machinery & equipment repair & maintenance",2015,"2015","true","true",43551.684538629226,1722.3431100879004,2441,"commercial-industrial-machinery-equipment-repair-maintenance"
"8114","Personal & household goods repair & maintenance",2015,"2015","true","true",32012.076854407416,2240.3978320541037,1191,"personal-household-goods-repair-maintenance"
"812111","Barber shops",2015,"2015","true","true",22905.269386842738,1501.4611464062955,462,"barber-shops"
"812112","Beauty salons",2015,"2015","true","true",22612.22202181362,672.7569093430842,5898,"beauty-salons"
"8121M","Nail salons & other personal care services",2015,"2015","true","true",20519.87656874956,941.8703176629477,2628,"nail-salons-other-personal-care-services"
"8122","Funeral homes, & cemeteries & crematories ",2015,"2015","true","true",39376.232392752274,3062.5761924530375,1485,"funeral-homes-cemeteries-crematories-"
"8123","Drycleaning & laundry services",2015,"2015","true","true",27316.346533676435,1690.3094777839199,2225,"drycleaning-laundry-services"
"8129","Other personal services",2015,"2015","true","true",29462.13090371955,1801.9173664174566,2889,"other-personal-services"
"8131","Religious organizations",2015,"2015","true","true",30755.628759561194,694.1253237516001,12335,"religious-organizations"
"81393","Labor unions",2015,"2015","true","true",69089.45126857706,4623.551717294153,751,"labor-unions"
"8139Z","Business, professional, political, & similar organizations",2015,"2015","true","true",72430.96266999812,4733.557066028996,1652,"business-professional-political-similar-organizations"
"813M","Civic, social, advocacy organizations, & grantmaking & giving services",2015,"2015","true","true",44924.09131882938,1414.4218182694729,7364,"civic-social-advocacy-organizations-grantmaking-giving-services"
"814","Private households",2015,"2015","true","true",17823.99138812296,1049.633909700394,3307,"private-households"
"92113","Public finance activities",2015,"2015","true","true",58770.631404990134,1650.5295261760111,3267,"public-finance-activities"
"92119","Other general government & support",2015,"2015","true","true",52886.88238464409,2656.927383226326,1268,"other-general-government-support"
"9211MP","Executive offices & legislative bodies",2015,"2015","true","true",52947.36034988439,928.6158879920129,12143,"executive-offices-legislative-bodies"
"923","Administration of human resource programs",2015,"2015","true","true",50804.389628425335,1003.6161316163221,8684,"administration-of-human-resource-programs"
"928P","National security & international affairs",2015,"2015","true","true",70447.26103790369,1036.3252855646717,8697,"national-security-international-affairs"
"92M1","Administration of environmental quality & housing programs",2015,"2015","true","true",61755.23231716474,1840.8080109245423,2746,"administration-of-environmental-quality-housing-programs"
"92M2","Administration of economic programs & space research",2015,"2015","true","true",66741.05783760044,1385.1732270375078,5418,"administration-of-economic-programs-space-research"
"92MP","Justice, public order, & safety activities ",2015,"2015","true","true",59343.51780466346,540.3429188621795,27202,"justice-public-order-safety-activities-"
"928110P1","U. S. Army",2015,"2015","true","true",45404.877083950436,1299.6271240524732,3640,"u-s-army"
"928110P2","U. S. Air Force",2015,"2015","true","true",49323.45703447377,1927.3915008884762,2252,"u-s-air-force"
"928110P3","U. S. Navy",2015,"2015","true","true",43429.03325558868,1627.6087386057275,2410,"u-s-navy"
"928110P4","U. S. Marines",2015,"2015","true","true",36373.971828222464,1784.0005695844484,1298,"u-s-marines"
"928110P5","U. S Coast Guard",2015,"2015","true","true",50583.74293973021,4585.867464776612,322,"u-s-coast-guard"
"928110P6","U. S. Armed Forces: Branch Not Specified",2015,"2015","true","true",49186.85317747327,3917.402676788403,481,"u-s-armed-forces-branch-not-specified"
"928110P7","Military Reserves or National Guard",2015,"2015","true","true",35458.64223165117,6840.292165804307,107,"military-reserves-or-national-guard"
"111","Farming",2014,"2014","true","true",29062.654308277404,990.531623676143,9579,"farming"
"112","Animal production & aquaculture",2014,"2014","true","true",29462.954737615193,1329.7798236216943,4609,"animal-production-aquaculture"
"1133","Logging",2014,"2014","true","true",35480.67582395525,2612.564915433445,833,"logging"
"113M","Forestry except logging",2014,"2014","true","true",49910.9880829389,3638.793938132556,500,"forestry-except-logging"
"114","Fishing, hunting & trapping",2014,"2014","true","true",40340.023014752274,7524.198126621596,360,"fishing-hunting-trapping"
"115","Support activities for agriculture & forestry",2014,"2014","true","true",35023.116360688655,3511.853312302959,1108,"support-activities-for-agriculture-forestry"
"211","Oil & gas extraction",2014,"2014","true","true",107625.09208648148,6634.721156080915,1333,"oil-gas-extraction"
"2121","Coal mining",2014,"2014","true","true",70306.8067985904,3623.835273756756,1035,"coal-mining"
"2122","Metal ore mining",2014,"2014","true","true",79015.74915835097,6147.377041506575,537,"metal-ore-mining"
"2123","Nonmetallic mineral mining & quarrying",2014,"2014","true","true",53434.762509687636,3337.7198482656554,1050,"nonmetallic-mineral-mining-quarrying"
"213","Support activities for mining",2014,"2014","true","true",80959.7491470363,2345.8520365934187,5477,"support-activities-for-mining"
"23","Construction",2014,"2014","true","true",45528.47894397468,371.3484863236209,70925,"construction-23"
"3113","Sugar & confectionery products",2014,"2014","true","true",45829.596408066776,4460.991712248197,792,"sugar-confectionery-products"
"3114","Fruit & vegetable preserving & specialty food manufacturing",2014,"2014","true","true",43196.00175437683,2460.0756932078866,1813,"fruit-vegetable-preserving-specialty-food-manufacturing"
"3115","Dairy product manufacturing",2014,"2014","true","true",46765.51677791997,2334.579308244172,1520,"dairy-product-manufacturing"
"3116","Animal slaughtering & processing",2014,"2014","true","true",33491.58833722595,1218.5817475325282,3965,"animal-slaughtering-processing"
"311811","Retail bakeries",2014,"2014","true","true",23270.87837561113,1567.4800810545448,1348,"retail-bakeries"
"3118Z","Bakeries & tortilla manufacturing, except retail bakeries",2014,"2014","true","true",39461.24031412911,2244.2534948896064,1967,"bakeries-tortilla-manufacturing-except-retail-bakeries"
"311M1","Animal food, grain & oilseed milling",2014,"2014","true","true",52550.29298629985,3137.8145054681413,1566,"animal-food-grain-oilseed-milling"
"311M2","Seafood & other miscellaneous foods, n.e.c. ",2014,"2014","true","true",44790.36866717376,2485.7539402476564,1783,"seafood-other-miscellaneous-foods-nec-"
"311S","Not specified food industries, manufacturing",2014,"2014","true","true",33483.04325481799,4711.993597341259,228,"not-specified-food-industries-manufacturing"
"3121","Beverage manufacturing",2014,"2014","true","true",54052.13701264036,2720.2581372584173,2034,"beverage-manufacturing"
"3122","Tobacco manufacturing",2014,"2014","true","true",63886.41106242459,11544.072866279303,169,"tobacco-manufacturing"
"3131","Fiber, yarn, & thread mills",2014,"2014","true","true",40335.464264354065,12412.631977380815,133,"fiber-yarn-thread-mills"
"3132Z","Fabric mills, except knitting mills",2014,"2014","true","true",41909.22064626213,3402.0239403014107,1058,"fabric-mills-except-knitting-mills"
"3133","Textile & fabric finishing & coating mills",2014,"2014","true","true",40102.894387482964,8446.234152334891,147,"textile-fabric-finishing-coating-mills"
"31411","Carpet & rug mills",2014,"2014","true","true",35280.63713175238,3212.923986787255,475,"carpet-rug-mills"
"314Z","Textile product mills, except carpets & rugs ",2014,"2014","true","true",34115.961182994455,3326.446728834953,704,"textile-product-mills-except-carpets-rugs-"
"3152","Cut & sew apparel manufacturing",2014,"2014","true","true",35415.22894838603,2677.374871867139,2014,"cut-sew-apparel-manufacturing"
"3159","Apparel accessories & other apparel manufacturing",2014,"2014","true","true",36202.73366066557,9102.685229107547,91,"apparel-accessories-other-apparel-manufacturing"
"3162","Footwear manufacturing",2014,"2014","true","true",46880.523359994506,7406.852531097723,265,"footwear-manufacturing"
"316M","Leather tanning & finishing, & other allied products manufacturing ",2014,"2014","true","true",50196.22559188275,14711.776983247446,186,"leather-tanning-finishing-other-allied-products-manufacturing-"
"31M","Knitting fabric mills, & apparel knitting mills ",2014,"2014","true","true",33217.26928223519,9452.373088069704,208,"knitting-fabric-mills-apparel-knitting-mills-"
"3211","Sawmills & wood preservation",2014,"2014","true","true",38185.57532168971,2615.6936026845387,1384,"sawmills-wood-preservation"
"3212","Veneer, plywood, & engineered wood products ",2014,"2014","true","true",42932.93265608671,4307.173540033464,474,"veneer-plywood-engineered-wood-products-"
"32199M","Prefabricated wood buildings & mobile homes",2014,"2014","true","true",41365.26734771333,7769.327229802085,326,"prefabricated-wood-buildings-mobile-homes"
"3219ZM","Miscellaneous wood products",2014,"2014","true","true",37527.03302812941,2044.9578267952486,2059,"miscellaneous-wood-products"
"3221","Pulp, paper, & paperboard mills ",2014,"2014","true","true",63655.43340256243,2698.0096190902696,2250,"pulp-paper-paperboard-mills-"
"32221","Paperboard container manufacturing",2014,"2014","true","true",43242.557713963964,2599.230317419472,912,"paperboard-container-manufacturing"
"3222M","Miscellaneous paper & pulp products",2014,"2014","true","true",49723.95907826778,3899.240490015919,707,"miscellaneous-paper-pulp-products"
"3231","Printing & related support activities",2014,"2014","true","true",44779.400957120044,1391.7393513670993,5129,"printing-related-support-activities"
"32411","Petroleum refining",2014,"2014","true","true",89832.54210333832,4082.825477096898,1628,"petroleum-refining"
"3241M","Miscellaneous petroleum & coal products",2014,"2014","true","true",70493.87435239433,12812.179599925663,214,"miscellaneous-petroleum-coal-products"
"3252","Resin, synthetic rubber, & fibers & filaments manufacturing   ",2014,"2014","true","true",49523.120792364694,3071.9122557737965,1692,"resin-synthetic-rubber-fibers-filaments-manufacturing-"
"3253","Agricultural chemical manufacturing",2014,"2014","true","true",66590.09091763821,7127.875836808118,466,"agricultural-chemical-manufacturing"
"3254","Pharmaceutical & medicine manufacturing",2014,"2014","true","true",98256.96810773222,3268.256727162467,4739,"pharmaceutical-medicine-manufacturing"
"3255","Paint, coating, & adhesive manufacturing ",2014,"2014","true","true",65740.90360864831,5910.955316554252,659,"paint-coating-adhesive-manufacturing-"
"3256","Soap, cleaning compound, & cosmetics manufacturing ",2014,"2014","true","true",56899.06096293977,3961.203752452995,1252,"soap-cleaning-compound-cosmetics-manufacturing-"
"325M","Industrial & miscellaneous chemicals",2014,"2014","true","true",75924.6622981082,2302.801771705453,4094,"industrial-miscellaneous-chemicals"
"3261","Plastics product manufacturing",2014,"2014","true","true",45758.041944584664,1790.669805804844,3675,"plastics-product-manufacturing"
"32621","Tire manufacturing",2014,"2014","true","true",55594.971418503585,3636.6904872142477,781,"tire-manufacturing"
"3262M","Rubber products, except tires, manufacturing ",2014,"2014","true","true",43975.10711447572,3944.732882213377,737,"rubber-products-except-tires-manufacturing-"
"32711","Pottery, ceramics, & plumbing fixture manufacturing  ",2014,"2014","true","true",41542.778550201656,6386.641352694902,203,"pottery-ceramics-plumbing-fixture-manufacturing-"
"327120","Clay building material & refractories manufacturing",2014,"2014","true","true",45629.91306729594,5979.601236260012,247,"clay-building-material-refractories-manufacturing"
"3272","Glass & glass product manufacturing",2014,"2014","true","true",49982.39985380662,3587.45485153966,1359,"glass-glass-product-manufacturing"
"3279","Miscellaneous nonmetallic mineral product manufacturing",2014,"2014","true","true",50833.386005763015,4139.736292071743,733,"miscellaneous-nonmetallic-mineral-product-manufacturing"
"327M","Cement, concrete, lime, & gypsum product manufacturing ",2014,"2014","true","true",51112.5162888657,2608.489852845583,1568,"cement-concrete-lime-gypsum-product-manufacturing-"
"3313","Aluminum production & processing",2014,"2014","true","true",56585.98111220131,4810.749408024484,736,"aluminum-production-processing"
"3314","Nonferrous metal (except aluminum) production & processing",2014,"2014","true","true",50661.27497800458,3634.6488047344083,596,"nonferrous-metal-except-aluminum-production-processing"
"3315","Foundries",2014,"2014","true","true",47241.67245868182,2845.221157080026,1088,"foundries"
"331M","Iron & steel mills & steel product manufacturing",2014,"2014","true","true",57949.64319966462,2059.1967205835886,3034,"iron-steel-mills-steel-product-manufacturing"
"3321","Metal forgings & stampings",2014,"2014","true","true",47156.35645472062,4390.59555150825,671,"metal-forgings-stampings"
"3322","Cutlery & hand tool manufacturing",2014,"2014","true","true",48485.71582063115,4760.363430970556,430,"cutlery-hand-tool-manufacturing"
"3327","Machine shops; turned product; screw, nut & bolt manufacturing  ",2014,"2014","true","true",45686.78989980457,1684.933985229455,3284,"machine-shops-turned-product-screw-nut-bolt-manufacturing-"
"3328","Coating, engraving, heat treating & allied activities ",2014,"2014","true","true",42612.02189977948,3297.741672546138,803,"coating-engraving-heat-treating-allied-activities-"
"33299M","Ordnance",2014,"2014","true","true",48648.933517868616,4490.026932723286,422,"ordnance"
"332M","Structural metals, & boiler, tank, & shipping container manufacturing ",2014,"2014","true","true",48713.31293145429,1901.788072206536,3421,"structural-metals-boiler-tank-shipping-container-manufacturing-"
"332MZ","Miscellaneous fabricated metal products manufacturing",2014,"2014","true","true",47883.10817234127,2072.7214498191397,3060,"miscellaneous-fabricated-metal-products-manufacturing"
"33311","Agricultural implement manufacturing",2014,"2014","true","true",49189.41329080655,3011.504569344015,1236,"agricultural-implement-manufacturing"
"3331M","Construction, & mining & oil & gas field machinery manufacturing ",2014,"2014","true","true",62630.9743613211,3419.372248371872,1719,"construction-mining-oil-gas-field-machinery-manufacturing-"
"3333","Commercial & service industry machinery manufacturing",2014,"2014","true","true",60189.544619710316,5268.405411158521,735,"commercial-service-industry-machinery-manufacturing"
"3335","Metalworking machinery manufacturing",2014,"2014","true","true",54274.356935207936,2761.3799942018045,1685,"metalworking-machinery-manufacturing"
"3336","Engine, turbine, & power transmission equipment manufacturing ",2014,"2014","true","true",64201.61351937985,4042.056795122393,771,"engine-turbine-power-transmission-equipment-manufacturing-"
"333MS","Machinery manufacturing, n.e.c. or not specified",2014,"2014","true","true",55315.284698602634,1610.6131665773098,6369,"machinery-manufacturing-nec-or-not-specified"
"3341","Computer & peripheral equipment manufacturing",2014,"2014","true","true",95539.97335636025,5032.252342937186,1526,"computer-peripheral-equipment-manufacturing"
"3345","Navigational, measuring, electromedical, & control instruments manufacturing",2014,"2014","true","true",75631.43113347037,2442.669601201313,3473,"navigational-measuring-electromedical-control-instruments-manufacturing"
"334M1","Communications, & audio & video equipment manufacturing",2014,"2014","true","true",86291.88963746489,5140.384618554627,1343,"communications-audio-video-equipment-manufacturing"
"334M2","Electronic component & product manufacturing, n.e.c. ",2014,"2014","true","true",84018.26156755304,2524.9204839614704,5708,"electronic-component-product-manufacturing-nec-"
"3352","Household appliance manufacturing",2014,"2014","true","true",47952.07742564044,3764.3706154700963,700,"household-appliance-manufacturing"
"335M","Electric lighting & electrical equipment manufacturing, & other electrical component manufacturing, n.e.c.",2014,"2014","true","true",58420.38676339512,2317.873120536867,3589,"electric-lighting-electrical-equipment-manufacturing-other-electrical-component-manufacturing-nec"
"33641M1","Aircraft & parts manufacturing",2014,"2014","true","true",76465.77050055143,1972.2747986626318,4380,"aircraft-parts-manufacturing"
"33641M2","Aerospace products & parts manufacturing",2014,"2014","true","true",87600.74895962476,2947.3737982901434,2593,"aerospace-products-parts-manufacturing"
"3365","Railroad rolling stock manufacturing",2014,"2014","true","true",53810.891045267075,4688.689047742569,408,"railroad-rolling-stock-manufacturing"
"3366","Ship & boat building",2014,"2014","true","true",55115.02546287933,2240.0083162218607,1817,"ship-boat-building"
"3369","Other transportation equipment manufacturing",2014,"2014","true","true",54677.83941361364,7365.1693412965205,400,"other-transportation-equipment-manufacturing"
"336M","Motor vehicles & motor vehicle equipment manufacturing",2014,"2014","true","true",52994.313014550455,927.1053279469143,12305,"motor-vehicles-motor-vehicle-equipment-manufacturing"
"337","Furniture & related product manufacturing",2014,"2014","true","true",39703.79191324432,1530.9739716146566,3872,"furniture-related-product-manufacturing"
"3391","Medical equipment & supplies manufacturing",2014,"2014","true","true",72197.47291301153,2350.8895181287717,5371,"medical-equipment-supplies-manufacturing"
"3399M","Sporting & athletic goods, & doll, toy & game manufacturing  ",2014,"2014","true","true",52908.13299411006,5153.127755709071,823,"sporting-athletic-goods-doll-toy-game-manufacturing-"
"3399ZM","Miscellaneous manufacturing, n.e.c.  ",2014,"2014","true","true",45491.11185897306,1655.5485658592615,4897,"miscellaneous-manufacturing-nec-"
"33MS","Not specified metal industries",2014,"2014","true","true",46879.58854471069,12193.519018417473,93,"not-specified-metal-industries"
"3MS","Not specified manufacturing industries",2014,"2014","true","true",42400.38226132931,1767.2138102301078,4133,"not-specified-manufacturing-industries"
"4231","Motor vehicle & motor vehicle parts & supplies merchant wholesalers",2014,"2014","true","true",45184.11862820558,2486.577926182518,2199,"motor-vehicle-motor-vehicle-parts-supplies-merchant-wholesalers"
"4232","Furniture & home furnishing merchant wholesalers",2014,"2014","true","true",57334.57614225614,5995.597678698621,760,"furniture-home-furnishing-merchant-wholesalers"
"4233","Lumber & other construction materials merchant wholesalers",2014,"2014","true","true",52530.12253973115,3113.9000008275393,1502,"lumber-other-construction-materials-merchant-wholesalers"
"4234","Professional & commercial equipment & supplies merchant wholesalers",2014,"2014","true","true",73998.75404342492,3059.796250430925,3774,"professional-commercial-equipment-supplies-merchant-wholesalers"
"4235","Metals & minerals (except petroleum) merchant wholesalers",2014,"2014","true","true",59910.18799373354,5946.359469535755,596,"metals-minerals-except-petroleum-merchant-wholesalers"
"4236","Household appliances & electrical & electronic goods merchant wholesalers",2014,"2014","true","true",68244.58645909518,3206.6554326830988,2413,"household-appliances-electrical-electronic-goods-merchant-wholesalers"
"4237","Hardware, & plumbing & heating equipment, & supplies merchant wholesalers",2014,"2014","true","true",61267.55742136441,3951.842755726673,1739,"hardware-plumbing-heating-equipment-supplies-merchant-wholesalers"
"4238","Machinery, equipment, & supplies merchant wholesalers     ",2014,"2014","true","true",58317.87175241945,2114.15212166186,4147,"machinery-equipment-supplies-merchant-wholesalers-"
"42393","Recyclable material merchant wholesalers",2014,"2014","true","true",36294.89899187967,3095.597416621938,814,"recyclable-material-merchant-wholesalers"
"4239Z","Miscellaneous durable goods merchant wholesalers",2014,"2014","true","true",52336.77647523813,4679.46037767906,1242,"miscellaneous-durable-goods-merchant-wholesalers"
"4241","Paper & paper products merchant wholesalers",2014,"2014","true","true",58578.849894749874,5952.857667294893,633,"paper-paper-products-merchant-wholesalers"
"4243","Apparel, piece goods, & notions merchant wholesalers",2014,"2014","true","true",52294.86879762739,4328.85170300566,1198,"apparel-piece-goods-notions-merchant-wholesalers"
"4244","Grocery & related product merchant wholesalers",2014,"2014","true","true",45729.364049587304,1265.2412688169165,7155,"grocery-related-product-merchant-wholesalers"
"4245","Farm product raw material merchant wholesalers",2014,"2014","true","true",47767.290667670146,4881.460851833831,779,"farm-product-raw-material-merchant-wholesalers"
"4247","Petroleum & petroleum products merchant wholesalers",2014,"2014","true","true",75911.99078670742,5546.222815881326,1108,"petroleum-petroleum-products-merchant-wholesalers"
"4248","Alcoholic beverages merchant wholesalers",2014,"2014","true","true",57458.92325440946,4071.0081988129896,1212,"alcoholic-beverages-merchant-wholesalers"
"42491","Farm supplies merchant wholesalers",2014,"2014","true","true",59891.1808817951,9832.767084297853,396,"farm-supplies-merchant-wholesalers"
"4249Z","Miscellaneous nondurable goods merchant wholesalers",2014,"2014","true","true",45888.0811417859,2543.1240225691326,2276,"miscellaneous-nondurable-goods-merchant-wholesalers"
"424M","Drugs, sundries, & chemical & allied products merchant  wholesalers ",2014,"2014","true","true",82286.05706583416,4018.725699862762,2389,"drugs-sundries-chemical-allied-products-merchant-wholesalers-"
"4251","Wholesale electronic markets & agents & brokers",2014,"2014","true","true",55860.75891170304,5582.009826500223,969,"wholesale-electronic-markets-agents-brokers"
"42S","Not specified wholesale trade",2014,"2014","true","true",49453.97408377598,5245.015997720908,748,"not-specified-wholesale-trade"
"4411","Car Dealers",2014,"2014","true","true",47618.569037365145,1115.770653204342,10822,"car-dealers"
"4412","Other motor vehicle dealers",2014,"2014","true","true",45112.068645802225,3305.3910990620807,1360,"other-motor-vehicle-dealers"
"4413","Automotive parts, accessories, & tire stores  ",2014,"2014","true","true",32254.924446597444,1171.9819023234077,4323,"automotive-parts-accessories-tire-stores-"
"442","Furniture & home furnishings stores",2014,"2014","true","true",36810.01835629059,1425.5159242278553,4400,"furniture-home-furnishings-stores"
"443141","Household appliance stores",2014,"2014","true","true",37667.4054604186,3800.334605374273,602,"household-appliance-stores"
"443142","Electronics stores",2014,"2014","true","true",52779.777797533505,2246.31535917246,4756,"electronics-stores"
"44413","Hardware stores",2014,"2014","true","true",29403.275758011947,2080.026348350571,1930,"hardware-stores"
"4441Z","Building material & supplies dealers",2014,"2014","true","true",33688.22857525842,875.4279508314771,9109,"building-material-supplies-dealers"
"4442","Lawn & garden equipment & supplies stores",2014,"2014","true","true",33750.27072695075,2082.8810739310725,2443,"lawn-garden-equipment-supplies-stores"
"4451","Grocery Stores",2014,"2014","true","true",24143.204184297447,412.2516538975243,27128,"grocery-stores"
"4452","Specialty food stores",2014,"2014","true","true",26455.733530732035,2001.2274724158135,1948,"specialty-food-stores"
"4453","Beer, wine, & liquor stores ",2014,"2014","true","true",33427.872473292744,2725.0542831146486,1353,"beer-wine-liquor-stores-"
"44611","Pharmacies & drug stores",2014,"2014","true","true",43484.52073113569,1312.5846306878248,8409,"pharmacies-drug-stores"
"446Z","Health & personal care, except drug, stores ",2014,"2014","true","true",38233.8293524037,1956.699774999688,3166,"health-personal-care-except-drug-stores-"
"447","Gasoline stations",2014,"2014","true","true",24577.76007302641,1078.7614317446255,5062,"gasoline-stations"
"4481","Clothing stores",2014,"2014","true","true",25525.653139128153,920.8229874735398,9507,"clothing-stores"
"44821","Shoe stores",2014,"2014","true","true",24693.2909239239,2023.9145931829235,1484,"shoe-stores"
"4483","Jewelry, luggage, & leather goods stores ",2014,"2014","true","true",35887.624360507405,2550.093035639395,1516,"jewelry-luggage-leather-goods-stores-"
"45113","Sewing, needlework, & piece goods stores ",2014,"2014","true","true",26419.281080975532,4487.970556311643,509,"sewing-needlework-piece-goods-stores-"
"45114","Musical instrument & supplies stores",2014,"2014","true","true",31432.995869231676,4186.255699598717,397,"musical-instrument-supplies-stores"
"4511M","Sporting goods, and hobby & toy stores ",2014,"2014","true","true",25967.71584736841,1384.9469393589045,4071,"sporting-goods-and-hobby-toy-stores-"
"45121","Book stores & news dealers",2014,"2014","true","true",23516.65335616997,2043.5592820962097,1147,"book-stores-news-dealers"
"45211","Department stores & discount stores",2014,"2014","true","true",23605.272846161093,458.1009370362347,20284,"department-stores-discount-stores"
"4529","Miscellaneous general merchandise stores",2014,"2014","true","true",23991.318765565382,883.2932355456105,5283,"miscellaneous-general-merchandise-stores"
"4531","Retail florists",2014,"2014","true","true",24757.670517783692,2769.8025822715013,830,"retail-florists"
"45321","Office supplies & stationery stores",2014,"2014","true","true",38055.66345435184,3070.75297906091,1397,"office-supplies-stationery-stores"
"45322","Gift, novelty, & souvenir shops",2014,"2014","true","true",22056.431976303145,1869.4863119247225,1354,"gift-novelty-souvenir-shops"
"4533","Used merchandise stores",2014,"2014","true","true",21235.52158970982,1498.6401656082417,1985,"used-merchandise-stores"
"4539","Miscellaneous retail stores",2014,"2014","true","true",32270.3226346934,1779.223519214089,4082,"miscellaneous-retail-stores"
"454111","Electronic shopping",2014,"2014","true","true",63471.92864059046,4268.654343539453,1427,"electronic-shopping"
"454112","Electronic auctions",2014,"2014","true","true",62594.81823088456,15330.273321374834,141,"electronic-auctions"
"454113","Mail-order houses",2014,"2014","true","true",42977.7674370202,3544.6678775064784,1191,"mail-order-houses"
"4542","Vending machine operators",2014,"2014","true","true",41751.092911340835,7269.376430760188,367,"vending-machine-operators"
"454310","Fuel dealers",2014,"2014","true","true",47239.66035639111,3764.227616648873,873,"fuel-dealers"
"45439","Other direct selling establishments",2014,"2014","true","true",35327.46299238093,4344.552164234269,955,"other-direct-selling-establishments"
"4MS","Not specified retail trade",2014,"2014","true","true",34485.623814413906,1687.2679382636582,3960,"not-specified-retail-trade"
